company_id,flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_departure_datetime_local,fleet_type,load_factor,turn_time_pressure,transfer_bag_ratio,special_requests_count,difficulty_score,difficulty_class
OO,5094,2025-08-07,RHI,2025-08-07 10:57:00+00:00,CRJ-200,0.98,215,0.4583333333333333,3.0,0.6295075193298499,Medium
UA,1634,2025-08-10,IAD,2025-08-10 14:24:00+00:00,B737-MAX9,1.0279329608938548,21,0.5046728971962616,6.0,0.6961874361548228,Difficult
UA,2653,2025-08-01,RDU,2025-08-01 10:52:00+00:00,B737-MAX9,1.1955307262569832,26,0.49074074074074076,4.0,0.6954738275761165,Difficult
UA,1361,2025-08-05,STL,2025-08-05 21:20:00+00:00,A319-100,1.0793650793650793,14,0.5714285714285714,1.0,0.6325412479258633,Medium
UA,1740,2025-08-01,RSW,2025-08-01 07:11:00+00:00,B737-800,1.4337349397590362,396,0.2714285714285714,6.0,0.6983369673878731,Difficult
UA,1643,2025-08-09,SEA,2025-08-09 07:10:00+00:00,B737-800,1.2771084337349397,430,0.05,1.0,0.5607051729166418,Easy
G7,4558,2025-08-15,XNA,2025-08-15 08:42:00+00:00,CRJ-550,1.02,8,0.6363636363636364,0.0,0.6564510853346855,Medium
OO,5435,2025-08-04,BDL,2025-08-04 08:50:00+00:00,ERJ-175,0.9342105263157895,11,0.45454545454545453,0.0,0.5852062733508898,Easy
UA,987,2025-08-12,CDG,2025-08-12 18:00:00+00:00,B787-10,0.9371069182389937,1470,0.3010752688172043,6.0,0.5558283265447533,Easy
UA,2333,2025-08-04,BWI,2025-08-04 10:49:00+00:00,B737-900,1.005586592178771,15,0.3418803418803419,2.0,0.6053430128136048,Medium
YX,3610,2025-08-03,YQB,2025-08-03 10:39:00+00:00,ERJ-175,1.0394736842105263,27,0.5873015873015873,3.0,0.6844743670725939,Difficult
OO,5448,2025-08-02,FWA,2025-08-02 14:00:00+00:00,CRJ-200,1.04,27,0.5098039215686274,1.0,0.5762526061746528,Easy
UA,378,2025-08-10,LAX,2025-08-10 13:55:00+00:00,A321-2NX,1.175,-224,0.3103448275862069,4.0,0.6665563406961562,Medium
OO,6002,2025-08-09,AVL,2025-08-09 18:15:00+00:00,ERJ-175,0.8142857142857143,-69,0.9111111111111111,0.0,0.6274382455102657,Medium
UA,2039,2025-08-08,MCO,2025-08-08 17:51:00+00:00,A321-2NX,1.06,10,0.5056179775280899,2.0,0.6082883714630866,Medium
OO,5360,2025-08-04,MBS,2025-08-04 13:55:00+00:00,CRJ-550,1.1,3,0.8214285714285714,3.0,0.7075791871279576,Difficult
UA,1756,2025-08-10,YYZ,2025-08-10 21:14:00+00:00,B737-800,0.9698795180722891,-1,0.32673267326732675,0.0,0.5805602114364266,Easy
UA,2005,2025-08-04,TYS,2025-08-04 19:50:00+00:00,A319-100,1.0714285714285714,26,0.671875,3.0,0.6776495992105938,Difficult
UA,1006,2025-08-15,LGA,2025-08-15 18:00:00+00:00,B737-800,1.1686746987951808,22,0.30357142857142855,1.0,0.651136139520888,Medium
UA,2649,2025-08-15,EWR,2025-08-15 14:27:00+00:00,B757-200,1.0454545454545454,98,0.3202247191011236,0.0,0.6084996950728261,Medium
UA,2494,2025-08-11,MCI,2025-08-11 19:53:00+00:00,B737-900,1.1955307262569832,92,0.6809815950920245,4.0,0.6512925857345273,Medium
UA,1742,2025-08-01,JAX,2025-08-01 19:35:00+00:00,A319-100,1.1507936507936507,27,0.6231884057971014,5.0,0.7212417230730368,Difficult
UA,1857,2025-08-13,MIA,2025-08-13 10:54:00+00:00,B737-800,1.1024096385542168,34,0.14634146341463414,1.0,0.533661204064483,Easy
UA,2200,2025-08-08,SEA,2025-08-08 21:16:00+00:00,B737-MAX8,1.1987951807228916,80,0.7264957264957265,0.0,0.6304577473365507,Medium
UA,219,2025-08-11,HNL,2025-08-11 09:30:00+00:00,B787-10,1.2610062893081762,103,0.5932203389830508,2.0,0.6293176908679419,Medium
UA,1525,2025-08-07,AUS,2025-08-07 13:40:00+00:00,A320-200,1.1933333333333334,3855,0.373015873015873,4.0,0.3998374531390666,Easy
UA,786,2025-08-09,BTV,2025-08-09 11:17:00+00:00,A320-200,1.4666666666666666,44,0.42342342342342343,3.0,0.6678692211149586,Medium
UA,2211,2025-08-03,SEA,2025-08-03 19:59:00+00:00,B737-800,1.1626506024096386,28,0.43434343434343436,1.0,0.6398702631189059,Medium
UA,1620,2025-08-02,SEA,2025-08-02 08:50:00+00:00,A321-2NX,1.315,137,0.4094488188976378,3.0,0.6147391322866338,Medium
UA,1708,2025-08-05,CLE,2025-08-05 19:35:00+00:00,B737-700,1.0158730158730158,31,0.4939759036144578,3.0,0.637882741636217,Medium
G7,4504,2025-08-04,CHA,2025-08-04 08:45:00+00:00,CRJ-550,0.94,11,0.36,0.0,0.5720360871384915,Easy
UA,2177,2025-08-03,MSN,2025-08-03 14:00:00+00:00,A319-100,1.1507936507936507,47,0.6575342465753424,3.0,0.7107116461525622,Difficult
UA,777,2025-08-02,LAS,2025-08-02 19:49:00+00:00,B737-MAX9,1.23463687150838,23,0.4368932038834951,1.0,0.5933203615568388,Easy
OO,5360,2025-08-11,MBS,2025-08-11 13:55:00+00:00,CRJ-550,0.94,11,0.6,3.0,0.5885652713365607,Easy
UA,2280,2025-08-03,MCO,2025-08-03 07:10:00+00:00,A321-2NX,1.52,449,0.09523809523809523,4.0,0.6831205614608404,Difficult
UA,1859,2025-08-14,SNA,2025-08-14 16:50:00+00:00,B737-700,1.1111111111111112,-58,0.3146067415730337,3.0,0.6626144409317152,Medium
UA,2455,2025-08-11,SAV,2025-08-11 07:10:00+00:00,B737-900,0.6759776536312849,16,0.2982456140350877,1.0,0.4741788846643416,Easy
G7,4558,2025-08-07,XNA,2025-08-07 08:42:00+00:00,CRJ-550,1.12,20,0.35714285714285715,0.0,0.6134827987208933,Medium
YX,3685,2025-08-07,DTW,2025-08-07 07:20:00+00:00,ERJ-170,0.8571428571428571,17,0.5,0.0,0.58857434367004,Easy
OO,5637,2025-08-02,GRB,2025-08-02 18:05:00+00:00,CRJ-200,1.06,86,0.5681818181818182,2.0,0.5948775882689323,Easy
G7,4549,2025-08-07,MLI,2025-08-07 14:00:00+00:00,CRJ-550,1.1,25,0.7037037037037037,0.0,0.6615563561301218,Medium
G7,4568,2025-08-02,SCE,2025-08-02 10:35:00+00:00,CRJ-550,0.74,14,0.55,0.0,0.5270241663108428,Easy
UA,1097,2025-08-14,DCA,2025-08-14 11:15:00+00:00,B737-800,0.6566265060240963,35,0.2876712328767123,1.0,0.5432921630735468,Easy
UA,2179,2025-08-01,SFO,2025-08-01 18:20:00+00:00,B757-300,1.1196581196581197,9,0.30434782608695654,2.0,0.6265886962806709,Medium
OO,5568,2025-08-13,MLI,2025-08-13 09:07:00+00:00,CRJ-200,1.44,43,0.8620689655172413,2.0,0.7124034054546166,Difficult
OO,5375,2025-08-15,GRB,2025-08-15 08:50:00+00:00,CRJ-200,1.18,1251,0.38636363636363635,1.0,0.5947219465231148,Easy
UA,422,2025-08-13,ATH,2025-08-13 16:15:00+00:00,B787-10,1.0062893081761006,105,0.5654952076677316,16.0,0.7230523337589226,Difficult
YX,3638,2025-08-05,CHS,2025-08-05 10:35:00+00:00,ERJ-175,1.131578947368421,38,0.2,2.0,0.5974515430588306,Medium
UA,2684,2025-08-10,FCA,2025-08-10 08:45:00+00:00,B737-MAX9,1.3910614525139664,-16,0.5128205128205128,2.0,0.7020320493455116,Difficult
UA,2008,2025-08-07,MCO,2025-08-07 11:02:00+00:00,B757-300,1.4914529914529915,15,0.43023255813953487,3.0,0.7306070353866766,Difficult
UA,2278,2025-08-04,SEA,2025-08-04 16:15:00+00:00,A321-2NX,1.095,18,0.3645833333333333,1.0,0.6115456218167832,Medium
UA,2649,2025-08-09,EWR,2025-08-09 14:27:00+00:00,B757-200,1.1647727272727273,98,0.4303030303030303,5.0,0.6389532847493299,Medium
UA,1239,2025-08-07,ROC,2025-08-07 14:07:00+00:00,A320-200,1.14,15,0.4673913043478261,2.0,0.6605973020432038,Medium
UA,2653,2025-08-08,RDU,2025-08-08 10:52:00+00:00,B737-MAX9,1.1843575418994414,26,0.5952380952380952,1.0,0.6284379589700848,Medium
UA,2440,2025-08-05,LAS,2025-08-05 13:02:00+00:00,B737-MAX9,0.9832402234636871,3,0.24752475247524752,3.0,0.5980523187024993,Medium
UA,1239,2025-08-03,ROC,2025-08-03 14:07:00+00:00,A320-200,1.14,6,0.5247524752475248,4.0,0.7110552622843863,Difficult
UA,1832,2025-08-11,CMH,2025-08-11 07:10:00+00:00,A320-200,0.98,82,0.6,1.0,0.5701866250713751,Easy
OO,5607,2025-08-06,TUS,2025-08-06 09:20:00+00:00,ERJ-175,0.8714285714285714,55,0.5531914893617021,1.0,0.6111401750338583,Medium
UA,1156,2025-08-10,MSY,2025-08-10 20:00:00+00:00,B737-900,1.0391061452513966,11,0.5206611570247934,4.0,0.6738067724930773,Difficult
UA,2672,2025-08-01,PNS,2025-08-01 10:42:00+00:00,A319-100,1.4285714285714286,14,0.2,4.0,0.6962187392793422,Difficult
UA,1314,2025-08-13,IAH,2025-08-13 14:26:00+00:00,A321-2NX,1.03,10,0.3359375,8.0,0.6200857117363118,Medium
UA,1634,2025-08-01,IAD,2025-08-01 14:24:00+00:00,B737-MAX9,1.0837988826815643,14,0.3170731707317073,4.0,0.6499289046619328,Medium
UA,2225,2025-08-08,PHX,2025-08-08 09:15:00+00:00,B737-MAX9,0.8659217877094972,133,0.4230769230769231,3.0,0.5602653080227626,Easy
UA,2364,2025-08-01,CMH,2025-08-01 10:38:00+00:00,A319-100,1.0952380952380953,30,0.4794520547945205,1.0,0.6319502948477949,Medium
UA,1068,2025-08-14,IAD,2025-08-14 08:52:00+00:00,B757-200,1.0113636363636365,796,0.45714285714285713,1.0,0.5892307064807862,Easy
UA,2232,2025-08-07,MSP,2025-08-07 07:24:00+00:00,B737-800,1.0602409638554218,525,0.2631578947368421,3.0,0.5916201928685142,Easy
UA,1708,2025-08-03,CLE,2025-08-03 19:35:00+00:00,B737-700,1.0,32,0.5517241379310345,1.0,0.6330176586689316,Medium
UA,2364,2025-08-04,CMH,2025-08-04 10:38:00+00:00,B737-800,0.9698795180722891,18,0.42857142857142855,2.0,0.6117807296352384,Medium
UA,307,2025-08-01,COS,2025-08-01 09:15:00+00:00,B737-700,1.0714285714285714,55,0.5384615384615384,4.0,0.6767544000316394,Difficult
UA,669,2025-08-15,AUS,2025-08-15 07:10:00+00:00,B737-800,0.2710843373493976,924,0.16666666666666666,0.0,0.3959838044528603,Easy
UA,2455,2025-08-04,SAV,2025-08-04 07:10:00+00:00,B737-900,1.3631284916201116,504,0.14018691588785046,4.0,0.6093256177929803,Medium
UA,1215,2025-08-05,ANC,2025-08-05 09:25:00+00:00,B737-MAX8,1.0963855421686748,30,0.7469879518072289,1.0,0.660250299592283,Medium
UA,1068,2025-08-01,IAD,2025-08-01 08:52:00+00:00,B757-200,1.2159090909090908,796,0.46078431372549017,5.0,0.6321937805932016,Medium
UA,758,2025-08-08,EWR,2025-08-08 10:35:00+00:00,B737-900,1.005586592178771,16,0.13333333333333333,2.0,0.540983708381817,Easy
YX,3409,2025-08-15,YOW,2025-08-15 13:56:00+00:00,ERJ-175,0.9736842105263158,8,0.37777777777777777,1.0,0.6273622794037743,Medium
UA,2483,2025-08-13,IAH,2025-08-13 10:35:00+00:00,B737-900,0.9776536312849162,11,0.36363636363636365,6.0,0.5967525111948545,Medium
UA,764,2025-08-15,YYC,2025-08-15 08:45:00+00:00,A319-100,1.253968253968254,15,0.44545454545454544,0.0,0.6702621846934761,Medium
UA,920,2025-08-12,LHR,2025-08-12 18:05:00+00:00,B767-300,0.5269461077844312,90,0.26881720430107525,3.0,0.5135864566701636,Easy
UA,563,2025-08-01,EWR,2025-08-01 07:10:00+00:00,A321-2NX,1.135,415,0.09243697478991597,1.0,0.5428386610608191,Easy
OO,4712,2025-08-06,ELP,2025-08-06 19:50:00+00:00,ERJ-175,1.0285714285714285,21,0.7380952380952381,3.0,0.6954758882843963,Difficult
G7,4391,2025-08-03,SGF,2025-08-03 20:06:00+00:00,CRJ-550,0.88,47,0.8857142857142857,0.0,0.6445202355799546,Medium
UA,2147,2025-08-01,ALB,2025-08-01 18:30:00+00:00,B737-700,1.1349206349206349,60,0.6455696202531646,1.0,0.6612230014293956,Medium
OO,5534,2025-08-15,ICT,2025-08-15 15:40:00+00:00,CRJ-550,0.76,26,0.7407407407407407,1.0,0.6416319100871244,Medium
OO,5652,2025-08-06,GEG,2025-08-06 19:38:00+00:00,ERJ-175,0.8289473684210527,139,0.3055555555555556,1.0,0.5583343095757509,Easy
OO,5915,2025-08-06,LNK,2025-08-06 16:50:00+00:00,CRJ-200,1.08,16,0.6140350877192983,3.0,0.6866257387578907,Difficult
UA,1659,2025-08-09,CUN,2025-08-09 10:42:00+00:00,B737-900,1.5251396648044693,-67,0.15555555555555556,2.0,0.6313015047665705,Medium
OO,5121,2025-08-13,FOD,2025-08-13 07:45:00+00:00,CRJ-200,0.26,2201,0.9230769230769231,0.0,0.3744053918982358,Easy
G7,4431,2025-08-08,MSN,2025-08-08 15:40:00+00:00,CRJ-550,1.04,21,0.5,0.0,0.5739315341240244,Easy
OO,5790,2025-08-09,CRW,2025-08-09 18:20:00+00:00,CRJ-200,0.74,61,0.7560975609756098,0.0,0.5904437715227888,Easy
G7,4391,2025-08-13,SGF,2025-08-13 20:06:00+00:00,CRJ-550,0.92,57,0.8888888888888888,1.0,0.6204764149100465,Medium
YX,3700,2025-08-07,BNA,2025-08-07 07:25:00+00:00,ERJ-175,0.8947368421052632,21,0.4074074074074074,1.0,0.5943830299242906,Easy
YX,3610,2025-08-04,YQB,2025-08-04 10:39:00+00:00,ERJ-175,1.1973684210526316,27,0.5789473684210527,0.0,0.648107861165249,Medium
UA,2106,2025-08-07,SFO,2025-08-07 21:40:00+00:00,A321-2NX,1.05,19,0.6031746031746031,2.0,0.6647292805315114,Medium
G7,4584,2025-08-06,TUL,2025-08-06 20:07:00+00:00,CRJ-550,0.86,43,0.75,1.0,0.6397403023422767,Medium
G7,4554,2025-08-15,GRB,2025-08-15 14:00:00+00:00,CRJ-550,0.9,42,0.7083333333333334,2.0,0.6796705214949481,Difficult
OO,5124,2025-08-03,EAU,2025-08-03 21:07:00+00:00,CRJ-200,0.72,28,0.375,0.0,0.5448991176983647,Easy
OO,4791,2025-08-09,SBN,2025-08-09 10:35:00+00:00,CRJ-550,0.78,12,0.6666666666666666,0.0,0.5839380873269235,Easy
UA,2487,2025-08-03,PHL,2025-08-03 21:23:00+00:00,B737-800,1.0602409638554218,22,0.23076923076923078,2.0,0.6143225034921517,Medium
OO,5376,2025-08-14,LEX,2025-08-14 14:30:00+00:00,ERJ-175,0.9714285714285714,43,0.8103448275862069,2.0,0.691942440628935,Difficult
UA,1252,2025-08-09,DCA,2025-08-09 07:00:00+00:00,A319-100,0.8253968253968254,454,0.4126984126984127,3.0,0.5642756773774439,Easy
UA,1403,2025-08-04,SLC,2025-08-04 19:40:00+00:00,A319-100,1.0238095238095237,41,0.4925373134328358,3.0,0.6407950663515808,Medium
UA,2211,2025-08-11,SEA,2025-08-11 19:59:00+00:00,B737-MAX8,1.0481927710843373,28,0.8740157480314961,3.0,0.64825242654571,Medium
UA,2280,2025-08-15,MCO,2025-08-15 07:10:00+00:00,A321-2NX,1.055,415,0.4883720930232558,3.0,0.6717261666211582,Medium
UA,1677,2025-08-04,BOS,2025-08-04 15:48:00+00:00,B737-900,1.089385474860335,189,0.20833333333333334,0.0,0.5560097488987805,Easy
UA,1594,2025-08-11,ABQ,2025-08-11 09:20:00+00:00,A319-100,1.2222222222222223,55,0.5454545454545454,3.0,0.6288900857831137,Medium
UA,2039,2025-08-13,MCO,2025-08-13 17:51:00+00:00,A321-2NX,0.78,12,0.5268817204301075,3.0,0.5615201273429096,Easy
UA,312,2025-08-15,CHS,2025-08-15 18:15:00+00:00,A319-100,0.5952380952380952,26,0.8222222222222222,4.0,0.6782234138214851,Difficult
UA,288,2025-08-15,SNN,2025-08-15 18:05:00+00:00,B757-200,1.1761363636363635,1420,0.6739130434782609,0.0,0.6092144449283274,Medium
UA,2661,2025-08-14,LGA,2025-08-14 10:00:00+00:00,B737-800,1.2108433734939759,-36,0.13333333333333333,5.0,0.6806233276706162,Difficult
G7,4517,2025-08-14,SCE,2025-08-14 14:10:00+00:00,CRJ-550,0.98,98,0.6666666666666666,1.0,0.6545293607701783,Medium
UA,2090,2025-08-03,MIA,2025-08-03 07:01:00+00:00,B737-800,1.1204819277108433,23,0.04040404040404041,2.0,0.5947135800615502,Easy
UA,312,2025-08-13,CHS,2025-08-13 18:15:00+00:00,B737-700,1.1984126984126984,41,0.4854368932038835,1.0,0.6031121145476872,Medium
UA,1659,2025-08-12,CUN,2025-08-12 10:42:00+00:00,B737-900,1.3910614525139664,-12,0.04950495049504951,0.0,0.6175277696919914,Medium
OO,5375,2025-08-11,GRB,2025-08-11 08:50:00+00:00,CRJ-200,1.0,48,0.49019607843137253,0.0,0.5501645153664368,Easy
UA,1156,2025-08-06,MSY,2025-08-06 19:55:00+00:00,B737-MAX9,1.2625698324022345,4,0.608,5.0,0.7448170887370028,Difficult
UA,399,2025-08-05,BOS,2025-08-05 11:05:00+00:00,B737-MAX8,1.1144578313253013,36,0.3614457831325301,6.0,0.6762365607824367,Difficult
OO,4792,2025-08-03,ROA,2025-08-03 17:57:00+00:00,ERJ-175,1.1578947368421053,8,0.5490196078431373,1.0,0.6572749707019966,Medium
YX,3525,2025-08-15,YYZ,2025-08-15 16:43:00+00:00,ERJ-175,1.0,11,0.375,1.0,0.6315922691544718,Medium
G7,4426,2025-08-14,BUF,2025-08-14 10:35:00+00:00,CRJ-550,1.06,20,0.5555555555555556,1.0,0.6566126243960801,Medium
OO,5420,2025-08-11,MLI,2025-08-11 15:35:00+00:00,CRJ-200,1.12,37,0.2727272727272727,3.0,0.5705790121541213,Easy
G7,4563,2025-08-04,FSD,2025-08-04 12:45:00+00:00,CRJ-550,1.0,34,0.36666666666666664,0.0,0.5810161902597843,Easy
UA,1538,2025-08-05,SAV,2025-08-05 11:05:00+00:00,B737-700,1.246031746031746,42,0.29473684210526313,2.0,0.6296657406171576,Medium
UA,739,2025-08-12,BZN,2025-08-12 19:59:00+00:00,A320-200,0.54,18,0.8275862068965517,0.0,0.5704227435210646,Easy
OO,4780,2025-08-11,CAK,2025-08-11 11:00:00+00:00,CRJ-550,0.96,41,0.8648648648648649,0.0,0.5995518348998302,Medium
OO,4712,2025-08-05,ELP,2025-08-05 19:50:00+00:00,ERJ-175,0.8157894736842105,27,0.5,0.0,0.5642026664293871,Easy
G7,4558,2025-08-13,XNA,2025-08-13 08:42:00+00:00,CRJ-550,0.98,16,0.7272727272727273,1.0,0.607164832355143,Medium
G7,4507,2025-08-05,CHA,2025-08-05 20:14:00+00:00,CRJ-550,1.0,50,0.7096774193548387,0.0,0.623230987374908,Medium
G7,4458,2025-08-12,LIT,2025-08-12 12:45:00+00:00,CRJ-550,0.86,11,0.5588235294117647,3.0,0.6248072887880347,Medium
OO,5382,2025-08-07,FWA,2025-08-07 15:35:00+00:00,CRJ-200,1.22,11,0.4838709677419355,0.0,0.6508668768057154,Medium
UA,1010,2025-08-05,DCA,2025-08-05 08:00:00+00:00,A320-200,0.5133333333333333,40,0.3333333333333333,0.0,0.48963323001784537,Easy
OO,5729,2025-08-08,FNT,2025-08-08 11:05:00+00:00,CRJ-200,0.98,64,0.5675675675675675,2.0,0.5968329213892397,Medium
UA,490,2025-08-06,SAT,2025-08-06 08:45:00+00:00,B737-700,0.8492063492063492,21,0.18421052631578946,2.0,0.5675168134010388,Easy
UA,953,2025-08-12,MUC,2025-08-12 18:00:00+00:00,B787-8,0.691358024691358,1280,0.56,3.0,0.5246984233064872,Easy
UA,1905,2025-08-12,PIT,2025-08-12 18:10:00+00:00,A320-200,0.9866666666666667,1273,0.6708860759493671,3.0,0.5979909510195041,Medium
UA,2618,2025-08-04,STL,2025-08-04 14:23:00+00:00,A320-200,0.9933333333333333,23,0.8285714285714286,3.0,0.6878345997953738,Difficult
UA,2278,2025-08-12,SEA,2025-08-12 16:15:00+00:00,A321-2NX,0.98,-312,0.7129629629629629,10.0,0.7659217381789705,Difficult
OO,5344,2025-08-12,MBS,2025-08-12 11:05:00+00:00,CRJ-200,0.82,41,0.4186046511627907,1.0,0.5723175648160269,Easy
UA,1358,2025-08-04,RDU,2025-08-04 07:00:00+00:00,A319-100,1.0,3421,0.19696969696969696,0.0,0.1868082425189024,Easy
UA,1811,2025-08-09,MSP,2025-08-09 12:45:00+00:00,B737-MAX8,1.2108433734939759,21,0.7880434782608695,2.0,0.6788302475216912,Difficult
UA,1209,2025-08-13,EWR,2025-08-13 21:25:00+00:00,B737-900,0.9497206703910615,-157,0.46153846153846156,7.0,0.6276983734847487,Medium
UA,2200,2025-08-15,SEA,2025-08-15 21:16:00+00:00,B737-MAX8,1.2530120481927711,80,0.8791208791208791,4.0,0.8041140979106602,Difficult
UA,1967,2025-08-03,LAX,2025-08-03 18:15:00+00:00,A321-2NX,1.06,11,0.21818181818181817,0.0,0.5729006513293027,Easy
UA,1358,2025-08-09,RDU,2025-08-09 07:00:00+00:00,A319-100,0.873015873015873,541,0.36904761904761907,2.0,0.5551487622328768,Easy
OO,5833,2025-08-06,DTW,2025-08-06 18:11:00+00:00,ERJ-175,1.0921052631578947,29,0.6666666666666666,2.0,0.6829686239302688,Difficult
UA,2202,2025-08-14,IAH,2025-08-14 18:25:00+00:00,B737-900,1.011173184357542,19,0.33663366336633666,4.0,0.6579377351271672,Medium
UA,972,2025-08-02,BRU,2025-08-02 17:55:00+00:00,B787-10,1.1572327044025157,130,0.6091703056768559,13.0,0.7665941916727504,Difficult
UA,2465,2025-08-08,ORF,2025-08-08 11:55:00+00:00,B737-MAX9,1.1396648044692737,12,0.5433070866141733,5.0,0.6711662661728036,Medium
UA,602,2025-08-03,PHX,2025-08-03 20:05:00+00:00,B737-MAX9,1.094972067039106,14,0.32608695652173914,3.0,0.6541693506456102,Medium
UA,793,2025-08-12,DFW,2025-08-12 16:20:00+00:00,A320-200,1.04,-305,0.4423076923076923,3.0,0.6586053537046327,Medium
OO,5526,2025-08-13,ATW,2025-08-13 18:05:00+00:00,CRJ-200,1.2,-44,0.6545454545454545,0.0,0.626078138889308,Medium
UA,587,2025-08-02,YUL,2025-08-02 14:07:00+00:00,B737-MAX8,1.1506024096385543,8,0.3125,0.0,0.5499034839774029,Easy
UA,2389,2025-08-05,RSW,2025-08-05 10:57:00+00:00,B737-900,1.1899441340782122,33,0.3333333333333333,10.0,0.7415133069194091,Difficult
OO,4789,2025-08-10,FAR,2025-08-10 20:00:00+00:00,ERJ-175,1.144736842105263,36,0.72,1.0,0.6801446324378093,Difficult
UA,1316,2025-08-07,SRQ,2025-08-07 11:14:00+00:00,B737-900,0.7877094972067039,-94,0.0759493670886076,2.0,0.5475074896700701,Easy
UA,380,2025-08-13,JAX,2025-08-13 11:59:00+00:00,B737-700,1.0634920634920635,-33,0.4492753623188406,7.0,0.6368210167665969,Medium
UA,422,2025-08-05,ATH,2025-08-05 16:15:00+00:00,B787-10,1.0754716981132075,160,0.5217391304347826,10.0,0.7406938163958421,Difficult
G7,4558,2025-08-05,XNA,2025-08-05 08:42:00+00:00,CRJ-550,1.16,103,0.5,1.0,0.627225979149056,Medium
UA,1761,2025-08-12,FAT,2025-08-12 19:57:00+00:00,B737-700,0.6111111111111112,59,0.6538461538461539,5.0,0.6112689253542682,Medium
UA,2426,2025-08-11,IAH,2025-08-11 19:35:00+00:00,B737-900,1.0279329608938548,15,0.35344827586206895,5.0,0.5874835008632733,Easy
G7,4491,2025-08-06,CAE,2025-08-06 18:30:00+00:00,CRJ-550,0.88,51,0.6666666666666666,0.0,0.6175892308167914,Medium
OO,5474,2025-08-12,MBS,2025-08-12 18:35:00+00:00,CRJ-550,0.68,283,0.9655172413793104,2.0,0.6257875272426321,Medium
UA,2609,2025-08-06,SNA,2025-08-06 09:04:00+00:00,B737-700,1.4365079365079365,16,0.15,0.0,0.6438720886880711,Medium
OO,5020,2025-08-11,FOD,2025-08-11 12:30:00+00:00,CRJ-200,0.32,11,0.6470588235294118,0.0,0.4512211590256293,Easy
OO,4718,2025-08-01,DAY,2025-08-01 14:30:00+00:00,ERJ-175,0.7631578947368421,46,0.9117647058823529,0.0,0.6194144447602685,Medium
YX,3707,2025-08-03,IND,2025-08-03 19:45:00+00:00,ERJ-175,1.0,20,0.4915254237288136,1.0,0.6245357342003951,Medium
UA,416,2025-08-06,MXP,2025-08-06 21:35:00+00:00,B787-8,0.7242798353909465,55,0.6165413533834586,1.0,0.5940815109480199,Easy
UA,1655,2025-08-09,DCA,2025-08-09 18:00:00+00:00,A320-200,1.0666666666666667,24,0.5106382978723404,5.0,0.6385968330358455,Medium
OO,5269,2025-08-14,PIA,2025-08-14 13:55:00+00:00,CRJ-200,0.94,81,0.4230769230769231,0.0,0.5974985366314015,Medium
UA,2865,2025-08-04,LGA,2025-08-04 18:30:00+00:00,B737-800,0.9578313253012049,35,0.20454545454545456,0.0,0.5492207315585284,Easy
UA,2401,2025-08-02,NAS,2025-08-02 10:33:00+00:00,B737-800,1.3012048192771084,-1,0.22018348623853212,2.0,0.5869281576656183,Easy
UA,909,2025-08-14,AMS,2025-08-14 18:15:00+00:00,B787-8,1.045267489711934,3000,0.7058823529411765,10.0,0.6364931206421335,Medium
UA,118,2025-08-15,EDI,2025-08-15 18:40:00+00:00,B757-200,0.9488636363636364,168,0.6298342541436464,3.0,0.6877572814794152,Difficult
UA,576,2025-08-01,LAX,2025-08-01 15:35:00+00:00,A321-2NX,1.16,10,0.33986928104575165,4.0,0.6678597342884609,Medium
G7,4568,2025-08-03,SCE,2025-08-03 10:35:00+00:00,CRJ-550,1.02,20,0.3333333333333333,2.0,0.6237921026292763,Medium
G7,4554,2025-08-04,GRB,2025-08-04 14:00:00+00:00,CRJ-550,1.18,106,0.68,1.0,0.6641298801353666,Medium
OO,5731,2025-08-11,STL,2025-08-11 11:01:00+00:00,ERJ-175,0.9736842105263158,52,0.4878048780487805,0.0,0.544625545298165,Easy
OO,5272,2025-08-07,MSN,2025-08-07 10:35:00+00:00,CRJ-550,1.0,40,0.48148148148148145,2.0,0.63607308307617,Medium
YX,3598,2025-08-03,SDF,2025-08-03 17:55:00+00:00,ERJ-175,0.9210526315789473,33,0.6829268292682927,2.0,0.6608687923697092,Medium
UA,2092,2025-08-06,LGA,2025-08-06 08:00:00+00:00,B737-MAX8,1.0963855421686748,66,0.2972972972972973,0.0,0.5998153753568182,Medium
UA,1617,2025-08-11,PHL,2025-08-11 14:20:00+00:00,B737-800,1.0180722891566265,14,0.2696629213483146,2.0,0.5431773174634741,Easy
G7,4599,2025-08-02,BHM,2025-08-02 19:45:00+00:00,CRJ-550,0.98,36,1.0,1.0,0.6416504434238778,Medium
UA,2278,2025-08-14,SEA,2025-08-14 16:15:00+00:00,A321-2NX,1.09,18,0.6166666666666667,2.0,0.6855545036070428,Difficult
UA,1100,2025-08-09,PDX,2025-08-09 07:10:00+00:00,B737-900,0.8994413407821229,77,0.12162162162162163,4.0,0.5475023040087248,Easy
OO,5930,2025-08-07,FAR,2025-08-07 13:20:00+00:00,CRJ-200,0.98,1342,0.5,0.0,0.5127831037215304,Easy
UA,1975,2025-08-04,ATL,2025-08-04 07:30:00+00:00,A319-100,1.0,624,0.047619047619047616,0.0,0.4689238813710682,Easy
UA,721,2025-08-05,BOS,2025-08-05 09:15:00+00:00,B737-MAX9,1.2737430167597765,16,0.2761904761904762,6.0,0.6906653538411167,Difficult
